ConflictID,Incompatibility,Territory,EventID,EventDate,EventType,Side A,Side B,CountryName,Gwno,Region,LocationName,Latitude,Longitude,GeoPrecision,TransferActor
146,2,,13227,2/28/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Grand Gedeh,Toe Town,6.4072,-8.5558,1,
146,2,,13148,1/1/1996,1,ECOMOG 1990-1999,ULIMO-J,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,13173,9/1/2000,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Guinea,438,Nzerekore,Bondodou,8.588,-10.1205,1,
146,2,,13050,4/29/1991,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Sinoe,Greenville,5.0111,-9.0388,1,
146,2,,13083,5/1/1996,3,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Cape Mount,Robertsport,6.7533,-11.3686,1,
146,2,,13052,2/15/1992,3,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Buchanan,5.8808,-10.0466,1,ECOMOG
146,2,,13019,7/15/1990,2,Liberia 1990-1996,INPFL- Independent National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13094,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Careysburg,6.4033,-10.5486,1,NPFL- National Patriotic Front of Liberia
146,2,,13077,5/25/1993,5,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Fasama,8.338,-10.1705,1,
146,2,,13194,1/1/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Nimba,Sawmill,7.5563,-8.5627,1,
146,2,,13036,8/25/1990,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13182,2/8/2001,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Mako,8.2833,-10.3,1,
146,2,,13210,5/20/2002,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13042,10/12/1990,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,12996,6/21/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Careysburg,6.4033,-10.5486,1,NPFL- National Patriotic Front of Liberia
146,2,,13239,4/15/2003,2,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Sinoe,Greenville,5.0111,-9.0388,1,
146,2,,13131,4/1/1995,3,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Lofa,Zorzor,7.7777,-9.4327,1,
146,2,,13169,8/18/1999,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Grand Gedeh,Sako,5.2833,-7.5333,1,
146,2,,13084,7/7/1996,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Buchanan,5.8808,-10.0466,1,
146,2,,13228,3/1/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13051,4/29/1991,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Maryland,Harper,4.3761,-7.7169,1,
146,2,,13067,11/7/1992,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Bassa,6.2325,-10.1125,1,
146,2,,13143,11/1/1996,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-J,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13195,1/1/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,13234,7/19/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13154,3/25/1996,1,ULIMO-K 1993-2004,ULIMO-J,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13031,7/30/1990,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Rivercess Terr.,River Cess,5.46,-9.5827,1,NPFL- National Patriotic Front of Liberia
146,2,,13090,1/1/1991,4,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Cote Dâ€™Ivoire,437,Danane,Danane,7.2627,-8.1597,1,
146,2,,13229,3/15/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Nimba,Ganta,7.235,-8.9844,1,
146,2,,13081,4/6/1996,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13043,10/28/1990,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13248,6/26/2003,1,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13115,8/1/1992,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Belleyellah,7.3763,-9.9983,1,
146,2,,13121,12/1/1993,4,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Guinea,438,Nzerekore,Gueckedou,8.5625,-10.1325,1,
146,2,,13196,1/30/2002,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Nimba,Sawmill,7.5563,-8.5627,1,
146,2,,13002,7/30/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Maryland,Fishtown Plantation,4.6155,-7.8022,1,NPFL- National Patriotic Front of Liberia
146,2,,13075,2/22/1993,3,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,ECOMOG
146,2,,13054,10/15/1992,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13030,7/30/1990,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Sinoe,Greenville,5.0111,-9.0388,1,NPFL- National Patriotic Front of Liberia
146,2,,13142,3/9/1996,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-J,Liberia,450,Montserrado,Kakata,6.53,-10.3516,1,
146,2,,13092,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,NPFL- National Patriotic Front of Liberia
146,2,,13130,3/1/1995,3,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Lofa,Gelahun,7.8288,-10.4725,1,
146,2,,12997,7/1/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Bopolu,7.0666,-10.4875,1,
146,2,,12998,7/20/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13247,6/17/2003,3,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Sinoe,Greenville,5.0111,-9.0388,1,
146,2,,13103,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Maryland,Harper,4.3761,-7.7169,1,NPFL- National Patriotic Front of Liberia
146,2,,13184,2/8/2001,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Konosu,8.2577,-10.2813,1,
146,2,,13091,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Nimba,Saniquellie,7.3622,-8.7061,1,NPFL- National Patriotic Front of Liberia
146,2,,13082,5/1/1996,3,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Kakata,6.53,-10.3516,1,
146,2,,13044,4/23/1991,5,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Sierra Leone,451,Southern,Bomu,7.458,-11.6188,1,
146,2,,13216,8/15/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,
146,2,,13116,8/1/1992,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Kolahun,8.2869,-10.0844,1,
146,2,,13120,1/1/1993,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,ULIMO-United Liberation Movement for Democracy in Liberia
146,2,,13209,5/15/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bong,Bong Town,6.8016,-10.3527,1,LURD- Liberian Union for the Restoration of Democracy
146,2,,13074,2/14/1993,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Buchanan,5.8808,-10.0466,1,
146,2,,13020,7/27/1990,1,Liberia 1990-1996,INPFL- Independent National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13055,10/16/1992,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Harbel,6.28,-10.3466,1,
146,2,,13178,10/25/2000,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Zorzor,7.7777,-9.4327,1,
146,2,,13117,8/17/1992,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Bomi Terr.,Klay,6.6933,-10.8741,1,
146,2,,13152,9/1/1994,1,ULIMO-K 1993-2004,ULIMO-J,Liberia,450,Grand Cape Mount,Lofa Bridge,7.0747,-10.8777,1,
146,2,,13236,3/3/2003,2,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Grand Gedeh,Zwedru,6.0233,-8.148,1,
146,2,,13136,10/5/1995,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13197,2/1/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Klay,6.6933,-10.8741,1,
146,2,,13097,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Barclayville,6.165,-10.2455,1,NPFL- National Patriotic Front of Liberia
146,2,,12992,6/6/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Roberts,6.1666,-9.7833,1,
146,2,,13064,11/5/1992,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13246,6/10/2003,1,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13185,2/8/2001,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Tindoni,8.2833,-10.2833,1,
146,2,,13223,2/4/2003,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Brewersville,6.4233,-10.7838,1,
146,2,,13102,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,NPFL- National Patriotic Front of Liberia
146,2,,13125,9/7/1994,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13045,4/23/1991,5,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Sierra Leone,451,,Senge,8.05,-10.5666,1,
146,2,,13073,2/13/1993,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Kakata,6.53,-10.3516,1,
146,2,,12982,4/3/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13177,10/1/2000,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Zorzor,7.7777,-9.4327,1,
146,2,,13118,8/17/1992,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,ULIMO-United Liberation Movement for Democracy in Liberia
146,2,,13235,3/1/2003,5,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Grand Gedeh,Zwedru,6.0233,-8.148,1,
146,2,,13198,2/1/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Suehn,6.6172,-10.7066,1,
146,2,,13153,10/1/1994,1,ULIMO-K 1993-2004,ULIMO-J,Liberia,450,Bomi Terr.,Be Mawi,6.9019,-10.8422,1,
146,2,,13056,10/18/1992,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Roberts,6.1666,-9.7833,1,
146,2,,13135,9/10/1995,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Grand Cape Mount,Lofa Bridge,7.0747,-10.8777,1,
146,2,,13245,5/29/2003,1,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Grand Bassa,Buchanan,5.8808,-10.0466,1,
146,2,,13063,11/1/1992,3,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Maryland,Fishtown Plantation,4.6155,-7.8022,1,ECOMOG
146,2,,13080,12/31/1995,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Marshall Terr.,Bo,6.2391,-10.5508,1,
146,2,,13224,2/4/2003,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Montserrado,Careysburg,6.4033,-10.5486,1,
146,2,,13046,4/28/1991,5,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Cape Mount,Bendu Industrial Mission,6.7666,-11.2333,1,
146,2,,13186,4/1/2001,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Salayea,7.6155,-9.4969,1,
146,2,,12980,2/8/1990,1,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13022,4/3/1990,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,NPFL- National Patriotic Front of Liberia
146,2,,13101,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,NPFL- National Patriotic Front of Liberia
146,2,,13199,2/1/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,LURD- Liberian Union for the Restoration of Democracy
146,2,,12983,4/3/1990,4,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13147,12/30/1995,1,ECOMOG 1990-1999,ULIMO-J,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,13231,6/5/2003,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Montserrado,Virginia,6.4166,-10.7666,1,
146,2,,13111,6/1/1992,1,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Bong,Suakoko,6.9888,-9.5813,1,
146,2,,13207,5/10/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,12994,6/15/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Roberts,6.1666,-9.7833,1,
146,2,,13035,8/9/1990,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,12991,6/5/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Harbel,6.28,-10.3466,1,
146,2,,13225,2/7/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,13012,10/1/1994,1,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Kolahun,8.2869,-10.0844,1,
146,2,,13140,4/6/1996,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13071,12/1/1992,3,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Sinoe,Greenville,5.0111,-9.0388,1,ECOMOG
146,2,,13047,4/28/1991,5,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Sierra Leone,451,Eastern,Koindu,8.2166,-10.7666,1,
146,2,,13219,1/30/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Sasstown Terr.,Wesa,4.8166,-8.3333,1,
146,2,,13006,7/30/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,NPFL- National Patriotic Front of Liberia
146,2,,13171,8/18/1999,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Mendekoma,8.468,-10.2716,1,
146,2,,13100,1/1/1991,2,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Rivercess Terr.,River Cess,5.46,-9.5827,1,NPFL- National Patriotic Front of Liberia
146,2,,13212,6/10/2002,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Kolahun,8.2869,-10.0844,1,
146,2,,13058,10/19/1992,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Buchanan,5.8808,-10.0466,1,
146,2,,13023,4/16/1990,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Nimba,Saniquellie,7.3622,-8.7061,1,NPFL- National Patriotic Front of Liberia
146,2,,13237,4/1/2003,1,Liberia 1997-2003,MODEL-Movement for Democracy in Liberia,Liberia,450,Sinoe,Greenville,5.0111,-9.0388,1,
146,2,,13146,12/29/1995,1,ECOMOG 1990-1999,ULIMO-J,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,13158,4/21/1999,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,
146,2,,13151,2/28/1994,1,ULIMO-K 1993-2004,ULIMO-J,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,12993,6/8/1990,3,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Roberts,6.1666,-9.7833,1,
146,2,,13230,4/4/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Brewersville,6.4233,-10.7838,1,
146,2,,13208,5/15/2002,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Montserrado,Arthington,6.5119,-10.6766,1,
146,2,,13112,6/1/1992,1,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,13188,6/1/2001,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,
146,2,,13034,7/30/1990,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Maryland,Harper,4.3761,-7.7169,1,NPFL- National Patriotic Front of Liberia
146,2,,13134,9/10/1995,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Sasstown Terr.,Wesa,4.8166,-8.3333,1,
146,2,,13226,2/15/2003,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bomi Terr.,Blama Gogo,6.4833,-10.8666,1,
146,2,,13013,11/11/1994,1,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Nimba,Butlo,6.8275,-8.3427,1,
146,2,,12972,4/12/1980,1,Liberia 1990-1996,Mutiny/Coup Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13005,7/30/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,NPFL- National Patriotic Front of Liberia
146,2,,13069,11/30/1992,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Kakata,6.53,-10.3516,1,
146,2,,13170,8/18/1999,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Grand Cape Mount,Benduma,7.1969,-10.9975,1,
146,2,,13107,11/4/1991,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Cape Mount,Robertsport,6.7533,-11.3686,1,ULIMO-United Liberation Movement for Democracy in Liberia
146,2,,13070,11/30/1992,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Harbel,6.28,-10.3466,1,
146,2,,13124,9/6/1994,2,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Bong,Gbarnga,6.9955,-9.4722,1,
146,2,,13048,4/28/1991,5,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Sierra Leone,451,Eastern,Kailahun,8.4333,-10.7666,1,
146,2,,12981,3/28/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Nimba,Bahn,6.9852,-8.8527,1,
146,2,,13217,9/1/2002,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Bopolu,7.0666,-10.4875,1,
146,2,,13059,10/19/1992,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13024,5/23/1990,2,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Buchanan,5.8808,-10.0466,1,NPFL- National Patriotic Front of Liberia
146,2,,13001,7/30/1990,2,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Barclayville,6.165,-10.2455,1,NPFL- National Patriotic Front of Liberia
146,2,,13122,12/1/1993,4,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Guinea,438,Kindia,Conakry,9.5091,-13.7122,1,
146,2,,13113,8/1/1992,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Vahun,8.0638,-10.5033,1,
146,2,,13233,6/26/2003,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13141,12/1/1993,4,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-J,Liberia,450,Bomi Terr.,Tubmanburg,6.8711,-10.828,1,
146,2,,13017,6/13/1995,4,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Gedeh,Zwedru,6.0233,-8.148,1,
146,2,,13161,8/10/1999,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Kolahun,8.2869,-10.0844,1,
146,2,,13189,6/1/2001,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Belleyellah,7.3763,-9.9983,1,
146,2,,13133,6/1/1995,3,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,ULIMO-K
146,2,,13010,9/1/1994,1,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Bong,Belefuanai,6.7,-9.7166,1,
146,2,,13205,4/30/2002,1,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Bong,Belefuanai,6.7,-9.7166,1,
146,2,,13060,11/1/1992,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13156,4/6/1996,1,ULIMO-K 1993-2004,ULIMO-J,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13106,11/1/1991,1,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Bomi Terr.,Klay,6.6933,-10.8741,1,
146,2,,13129,2/1/1995,3,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Lofa,Belleyellah,7.3763,-9.9983,1,
146,2,,13000,7/28/1990,4,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Montserrado,Monrovia,6.3105,-10.8047,1,
146,2,,13049,4/29/1991,1,ECOMOG 1990-1999,NPFL- National Patriotic Front of Liberia,Liberia,450,Grand Bassa,Buchanan,5.8808,-10.0466,1,
146,2,,13221,2/4/2003,2,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Grand Cape Mount,Robertsport,6.7533,-11.3686,1,
146,2,,13114,8/1/1992,3,ULIMO-United Liberation Movement for Democracy in Liberia 1991-1993,NPFL- National Patriotic Front of Liberia,Liberia,450,Lofa,Gelahun,7.8288,-10.4725,1,
146,2,,12986,4/12/1990,1,Liberia 1990-1996,NPFL- National Patriotic Front of Liberia,Liberia,450,Nimba,Yekepa,7.5802,-8.5369,1,
146,2,,13139,10/15/1995,1,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Bong,Belefuanai,6.7,-9.7166,1,
146,2,,13123,12/1/1993,4,NPFL- National Patriotic Front of Liberia 1989-1997,ULIMO-K,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,ULIMO-K
146,2,,13160,4/23/1999,3,Liberia 1997-2003,LURD- Liberian Union for the Restoration of Democracy,Liberia,450,Lofa,Voinjama,8.4222,-9.755,1,
