"Country","Indicator","Unit","Date","Value"
"Yemen","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",62106
"Yemen","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2696.65173539939
"Yemen","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2698.69140451188
"West Bank and Gaza","Population (000 at mid-year)","000 at mid-year","2007",4005
"West Bank and Gaza","Population (000 at mid-year)","000 at mid-year","2008",4132
"West Bank and Gaza","Population (000 at mid-year)","000 at mid-year","2009",4013
"West Bank and Gaza","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",9000
"West Bank and Gaza","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",9000
"West Bank and Gaza","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2247.19101123596
"West Bank and Gaza","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2178.12197483059
"Total 15 West Asian countries","Population (000 at mid-year)","000 at mid-year","2007",269450.509
"Total 15 West Asian countries","Population (000 at mid-year)","000 at mid-year","2008",274285.769
"Total 15 West Asian countries","Population (000 at mid-year)","000 at mid-year","2009",279067
"Total 15 West Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",1845698
"Total 15 West Asian countries","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",1905346
"Total 15 West Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",6849.85902179164
"Total 15 West Asian countries","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",6946.57257263682
"Total Asia","Population (000 at mid-year)","000 at mid-year","2007",3927513.58243536
"Total Asia","Population (000 at mid-year)","000 at mid-year","2008",3972153.67544162
"Total Asia","Population (000 at mid-year)","000 at mid-year","2009",4017611
"Total Asia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",21241500
"Total Asia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",22288543
"Total Asia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",5408.38358777326
"Total Asia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",5611.19856409432
"Algeria","Population (000 at mid-year)","000 at mid-year","2007",33362.742
"Algeria","Population (000 at mid-year)","000 at mid-year","2008",33769.669
"Algeria","Population (000 at mid-year)","000 at mid-year","2009",34178
"Algeria","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",115419
"Algeria","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",118882
"Algeria","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3459.51780582064
"Algeria","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3520.37800548178
"Angola","Population (000 at mid-year)","000 at mid-year","2007",12263.596
"Angola","Population (000 at mid-year)","000 at mid-year","2008",12531.357
"Angola","Population (000 at mid-year)","000 at mid-year","2009",12799
"Angola","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",18645
"Angola","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",21106
"Angola","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1520.35341020692
"Angola","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1684.25494541413
"Benin","Population (000 at mid-year)","000 at mid-year","2007",8278.158
"Benin","Population (000 at mid-year)","000 at mid-year","2008",8532.547
"Benin","Population (000 at mid-year)","000 at mid-year","2009",8792
"Benin","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",11327
"Benin","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",11893
"Benin","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1368.29956615953
"Benin","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1393.83937762077
"Botswana","Population (000 at mid-year)","000 at mid-year","2007",1913.422
"Botswana","Population (000 at mid-year)","000 at mid-year","2008",1952.048
"Botswana","Population (000 at mid-year)","000 at mid-year","2009",1991
"Botswana","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",9047
"Botswana","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",9309
"Botswana","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4728.17810185103
"Botswana","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4768.83765153316
"Burkina Faso","Population (000 at mid-year)","000 at mid-year","2007",14797.172
"Burkina Faso","Population (000 at mid-year)","000 at mid-year","2008",15264.735
"Burkina Faso","Population (000 at mid-year)","000 at mid-year","2009",15746
"Burkina Faso","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",15461
"Burkina Faso","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",16234
"Burkina Faso","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1044.86181548745
"Burkina Faso","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1063.49700797295
"Burundi","Population (000 at mid-year)","000 at mid-year","2007",8390.505
"Burundi","Population (000 at mid-year)","000 at mid-year","2008",8691.005
"Burundi","Population (000 at mid-year)","000 at mid-year","2009",9511
"Burundi","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3985
"Burundi","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",4164
"Burundi","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",474.941615552342
"Burundi","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",479.116051595874
"Cameroon","Population (000 at mid-year)","000 at mid-year","2007",18060.382
"Cameroon","Population (000 at mid-year)","000 at mid-year","2008",18467.692
"Cameroon","Population (000 at mid-year)","000 at mid-year","2009",18879
"Cameroon","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",21747
"Cameroon","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",22378
"Cameroon","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1204.12735455983
"Cameroon","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1211.73777427087
"Cape Verde","Population (000 at mid-year)","000 at mid-year","2007",424.395
"Cape Verde","Population (000 at mid-year)","000 at mid-year","2008",426.998
"Cape Verde","Population (000 at mid-year)","000 at mid-year","2009",501
"Cape Verde","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",1103
"Cape Verde","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",1168
"Cape Verde","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2598.9938618504
"Cape Verde","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2735.37580972276
"Central African Republic","Population (000 at mid-year)","000 at mid-year","2007",4377.386
"Central African Republic","Population (000 at mid-year)","000 at mid-year","2008",4444.33
"Central African Republic","Population (000 at mid-year)","000 at mid-year","2009",4742
"Central African Republic","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",2330
"Central African Republic","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",2381
"Central African Republic","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",532.281137646988
"Central African Republic","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",535.738795273978
"Chad","Population (000 at mid-year)","000 at mid-year","2007",9885.661
"Chad","Population (000 at mid-year)","000 at mid-year","2008",10111.337
"Chad","Population (000 at mid-year)","000 at mid-year","2009",10329
"Chad","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",7150
"Chad","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",7136
"Chad","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",723.269794503372
"Chad","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",705.742475006026
"Comoro Islands","Population (000 at mid-year)","000 at mid-year","2007",711.417
"Comoro Islands","Population (000 at mid-year)","000 at mid-year","2008",731.775
"Comoro Islands","Population (000 at mid-year)","000 at mid-year","2009",752
"Comoro Islands","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",398
"Comoro Islands","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",402
"Comoro Islands","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",559.44685044074
"Comoro Islands","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",549.349185200369
"Congo ''Brazzaville''","Population (000 at mid-year)","000 at mid-year","2007",3802.332
"Congo ''Brazzaville''","Population (000 at mid-year)","000 at mid-year","2008",3905.01
"Congo ''Brazzaville''","Population (000 at mid-year)","000 at mid-year","2009",4013
"Congo ''Brazzaville''","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",7984
"Congo ''Brazzaville''","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",8431
"Congo ''Brazzaville''","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2099.76403954205
"Congo ''Brazzaville''","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2159.02135974044
"Côte d''Ivoire","Population (000 at mid-year)","000 at mid-year","2007",19746.949
"Côte d''Ivoire","Population (000 at mid-year)","000 at mid-year","2008",20179.602
"Côte d''Ivoire","Population (000 at mid-year)","000 at mid-year","2009",20617
"Côte d''Ivoire","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",21602
"Côte d''Ivoire","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",22098
"Côte d''Ivoire","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1093.94114503461
"Côte d''Ivoire","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1095.06619605283
"Djibouti","Population (000 at mid-year)","000 at mid-year","2007",496.374
"Djibouti","Population (000 at mid-year)","000 at mid-year","2008",506.221
"Djibouti","Population (000 at mid-year)","000 at mid-year","2009",725
"Djibouti","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",600
"Djibouti","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",635
"Djibouti","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1208.76597082039
"Djibouti","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1254.39284423206
"Egypt","Population (000 at mid-year)","000 at mid-year","2007",80335.036
"Egypt","Population (000 at mid-year)","000 at mid-year","2008",81713.517
"Egypt","Population (000 at mid-year)","000 at mid-year","2009",78867
"Egypt","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",283939
"Egypt","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",304383
"Egypt","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3534.43546101106
"Egypt","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3725.00182558536
"Equatorial Guinea","Population (000 at mid-year)","000 at mid-year","2007",599.763
"Equatorial Guinea","Population (000 at mid-year)","000 at mid-year","2008",616.459
"Equatorial Guinea","Population (000 at mid-year)","000 at mid-year","2009",633
"Equatorial Guinea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",12212
"Equatorial Guinea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",13592
"Equatorial Guinea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",20361.3760768837
"Equatorial Guinea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",22048.5060644747
"Eritrea and Ethiopia","Population (000 at mid-year)","000 at mid-year","2007",85293.476
"Eritrea and Ethiopia","Population (000 at mid-year)","000 at mid-year","2008",88046.864
"Eritrea and Ethiopia","Population (000 at mid-year)","000 at mid-year","2009",90884
"Eritrea and Ethiopia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",68696
"Eritrea and Ethiopia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",76337
"Eritrea and Ethiopia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",805.407438196094
"Eritrea and Ethiopia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",867.004189950479
"Gabon","Population (000 at mid-year)","000 at mid-year","2007",1456.451
"Gabon","Population (000 at mid-year)","000 at mid-year","2008",1485.832
"Gabon","Population (000 at mid-year)","000 at mid-year","2009",1515
"Gabon","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",5536
"Gabon","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",5663
"Gabon","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3801.02042567858
"Gabon","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3811.33264056771
"Gambia","Population (000 at mid-year)","000 at mid-year","2007",1688.359
"Gambia","Population (000 at mid-year)","000 at mid-year","2008",1735.464
"Gambia","Population (000 at mid-year)","000 at mid-year","2009",1778
"Gambia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",1706
"Gambia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",1810
"Gambia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1010.44860719788
"Gambia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1042.94874454325
"Ghana","Population (000 at mid-year)","000 at mid-year","2007",22931.299
"Ghana","Population (000 at mid-year)","000 at mid-year","2008",23382.848
"Ghana","Population (000 at mid-year)","000 at mid-year","2009",23888
"Ghana","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",35965
"Ghana","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",38590
"Ghana","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1568.38040444198
"Ghana","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1650.35499525122
"Guinea","Population (000 at mid-year)","000 at mid-year","2007",9569.216
"Guinea","Population (000 at mid-year)","000 at mid-year","2008",9806.509
"Guinea","Population (000 at mid-year)","000 at mid-year","2009",10058
"Guinea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",5867
"Guinea","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",6155
"Guinea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",613.111878757884
"Guinea","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",627.644353357551
"Guinea Bissau","Population (000 at mid-year)","000 at mid-year","2007",1472.78
"Guinea Bissau","Population (000 at mid-year)","000 at mid-year","2008",1503.182
"Guinea Bissau","Population (000 at mid-year)","000 at mid-year","2009",1534
"Guinea Bissau","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",897
"Guinea Bissau","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",927
"Guinea Bissau","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",609.052268499029
"Guinea Bissau","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",616.691791147047
"Kenya","Population (000 at mid-year)","000 at mid-year","2007",36913.721
"Kenya","Population (000 at mid-year)","000 at mid-year","2008",37953.838
"Kenya","Population (000 at mid-year)","000 at mid-year","2009",39003
"Kenya","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",40992
"Kenya","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",41689
"Kenya","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1110.4813844153
"Kenya","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1098.41328826876
"Lesotho","Population (000 at mid-year)","000 at mid-year","2007",2125.262
"Lesotho","Population (000 at mid-year)","000 at mid-year","2008",2128.18
"Lesotho","Population (000 at mid-year)","000 at mid-year","2009",1916
"Lesotho","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",4013
"Lesotho","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",4154
"Lesotho","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1888.23777962435
"Lesotho","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1951.90256463269
"Liberia","Population (000 at mid-year)","000 at mid-year","2007",3195.931
"Liberia","Population (000 at mid-year)","000 at mid-year","2008",3334.587
"Liberia","Population (000 at mid-year)","000 at mid-year","2009",3583
"Liberia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",2496
"Liberia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",2673
"Liberia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",780.993081515214
"Liberia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",801.59851879708
"Libya","Population (000 at mid-year)","000 at mid-year","2007",6036.914
"Libya","Population (000 at mid-year)","000 at mid-year","2008",6173.579
"Libya","Population (000 at mid-year)","000 at mid-year","2009",6324
"Libya","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",17873
"Libya","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",18481
"Libya","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2960.61862070588
"Libya","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2993.56337709455
"Madagascar","Population (000 at mid-year)","000 at mid-year","2007",19448.815
"Madagascar","Population (000 at mid-year)","000 at mid-year","2008",20042.551
"Madagascar","Population (000 at mid-year)","000 at mid-year","2009",20654
"Madagascar","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",13660
"Madagascar","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",14629
"Madagascar","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",702.356416059282
"Madagascar","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",729.897107409132
"Malawi","Population (000 at mid-year)","000 at mid-year","2007",13603.181
"Malawi","Population (000 at mid-year)","000 at mid-year","2008",13931.831
"Malawi","Population (000 at mid-year)","000 at mid-year","2009",15029
"Malawi","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",9447
"Malawi","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",10363
"Malawi","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",694.469918469805
"Malawi","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",743.836183485143
"Mali","Population (000 at mid-year)","000 at mid-year","2007",11995.402
"Mali","Population (000 at mid-year)","000 at mid-year","2008",12324.029
"Mali","Population (000 at mid-year)","000 at mid-year","2009",13443
"Mali","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",13432
"Mali","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",14117
"Mali","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1119.76238895537
"Mali","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1145.48578228759
"Mauritania","Population (000 at mid-year)","000 at mid-year","2007",2981.452
"Mauritania","Population (000 at mid-year)","000 at mid-year","2008",3054.933
"Mauritania","Population (000 at mid-year)","000 at mid-year","2009",3129
"Mauritania","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",3884
"Mauritania","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",3969
"Mauritania","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1302.7209560979
"Mauritania","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1299.21016271061
"Mauritius","Population (000 at mid-year)","000 at mid-year","2007",1263.899
"Mauritius","Population (000 at mid-year)","000 at mid-year","2008",1274.189
"Mauritius","Population (000 at mid-year)","000 at mid-year","2009",1284
"Mauritius","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",17367
"Mauritius","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",18513
"Mauritius","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",13740.8131504179
"Mauritius","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",14529.2417372933
"Morocco","Population (000 at mid-year)","000 at mid-year","2007",33826.296
"Morocco","Population (000 at mid-year)","000 at mid-year","2008",34343.219
"Morocco","Population (000 at mid-year)","000 at mid-year","2009",31285
"Morocco","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",112269
"Morocco","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",118997
"Morocco","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",3318.9859155729
"Morocco","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",3464.93437321644
"Mozambique","Population (000 at mid-year)","000 at mid-year","2007",20905.585
"Mozambique","Population (000 at mid-year)","000 at mid-year","2008",21284.701
"Mozambique","Population (000 at mid-year)","000 at mid-year","2009",21669
"Mozambique","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",43043
"Mozambique","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",45970
"Mozambique","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",2058.92348862756
"Mozambique","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",2159.76724314802
"Namibia","Population (000 at mid-year)","000 at mid-year","2007",2069.028
"Namibia","Population (000 at mid-year)","000 at mid-year","2008",2088.669
"Namibia","Population (000 at mid-year)","000 at mid-year","2009",2109
"Namibia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",9278
"Namibia","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",9547
"Namibia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",4484.23124288313
"Namibia","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",4570.85349569511
"Niger","Population (000 at mid-year)","000 at mid-year","2007",14214.714
"Niger","Population (000 at mid-year)","000 at mid-year","2008",14752.08
"Niger","Population (000 at mid-year)","000 at mid-year","2009",15306
"Niger","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",6931
"Niger","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",7589
"Niger","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",487.593348694881
"Niger","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",514.435930390833
"Nigeria","Population (000 at mid-year)","000 at mid-year","2007",143312.101
"Nigeria","Population (000 at mid-year)","000 at mid-year","2008",146255.306
"Nigeria","Population (000 at mid-year)","000 at mid-year","2009",149229
"Nigeria","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",210338
"Nigeria","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",222958
"Nigeria","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",1467.69183155022
"Nigeria","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1524.44383795553
"Rwanda","Population (000 at mid-year)","000 at mid-year","2007",9907.509
"Rwanda","Population (000 at mid-year)","000 at mid-year","2008",10186.063
"Rwanda","Population (000 at mid-year)","000 at mid-year","2009",10746
"Rwanda","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",9343
"Rwanda","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",10390
"Rwanda","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2007",943.02210575837
"Rwanda","Per Capita GDP (1990 International Geary-Khamis dollars)","1990 International Geary-Khamis dollars","2008",1020.02117992005
"São Tomé and Principe","Population (000 at mid-year)","000 at mid-year","2007",199.827
"São Tomé and Principe","Population (000 at mid-year)","000 at mid-year","2008",206.178
"São Tomé and Principe","Population (000 at mid-year)","000 at mid-year","2009",172
"São Tomé and Principe","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2007",289
"São Tomé and Principe","GDP Levels (million 1990 International Geary-Khamis dollars)","million 1990 International Geary-Khamis dollars","2008",306
