"location","variable","Unit","Date","Value"
"Nepal","Total population","1000 inhab","1982",15596
"Nepal","Total population","1000 inhab","1987",17472
"Nepal","Total population","1000 inhab","1992",19766
"Nepal","Total population","1000 inhab","1997",22395
"Nepal","Total population","1000 inhab","2002",24517
"Nepal","Total population","1000 inhab","2007",26064
"Nepal","Total population","1000 inhab","2012",27501
"Nepal","Total population","1000 inhab","2014",28121
"Nepal","Total population","1000 inhab","2015",28514
"Nepal","Rural population","1000 inhab","1962",10020
"Nepal","Rural population","1000 inhab","1967",10892
"Nepal","Rural population","1000 inhab","1972",11982
"Nepal","Rural population","1000 inhab","1977",13201
"Nepal","Rural population","1000 inhab","1982",14600
"Nepal","Rural population","1000 inhab","1987",16130
"Nepal","Rural population","1000 inhab","1992",17940
"Nepal","Rural population","1000 inhab","1997",19829
"Nepal","Rural population","1000 inhab","2002",21079
"Nepal","Rural population","1000 inhab","2007",21958
"Nepal","Rural population","1000 inhab","2012",22688
"Nepal","Rural population","1000 inhab","2014",23060
"Nepal","Rural population","1000 inhab","2015",23220
"Nepal","Urban population","1000 inhab","1962",356.9
"Nepal","Urban population","1000 inhab","1967",415.4
"Nepal","Urban population","1000 inhab","1972",506.3
"Nepal","Urban population","1000 inhab","1977",713.1
"Nepal","Urban population","1000 inhab","1982",996.5
"Nepal","Urban population","1000 inhab","1987",1342
"Nepal","Urban population","1000 inhab","1992",1826
"Nepal","Urban population","1000 inhab","1997",2566
"Nepal","Urban population","1000 inhab","2002",3438
"Nepal","Urban population","1000 inhab","2007",4106
"Nepal","Urban population","1000 inhab","2012",4813
"Nepal","Urban population","1000 inhab","2014",5061
"Nepal","Urban population","1000 inhab","2015",5294
"Nepal","Population density","inhab/km2","1962",70.51
"Nepal","Population density","inhab/km2","1967",76.82
"Nepal","Population density","inhab/km2","1972",84.85
"Nepal","Population density","inhab/km2","1977",94.54
"Nepal","Population density","inhab/km2","1982",106
"Nepal","Population density","inhab/km2","1987",118.7
"Nepal","Population density","inhab/km2","1992",134.3
"Nepal","Population density","inhab/km2","1997",152.2
"Nepal","Population density","inhab/km2","2002",166.6
"Nepal","Population density","inhab/km2","2007",177.1
"Nepal","Population density","inhab/km2","2012",186.9
"Nepal","Population density","inhab/km2","2015",193.7
"Nepal","Population economically active","1000 inhab","1982",5796
"Nepal","Population economically active","1000 inhab","1987",6358
"Nepal","Population economically active","1000 inhab","1992",7093
"Nepal","Population economically active","1000 inhab","1997",8164
"Nepal","Population economically active","1000 inhab","2002",9372
"Nepal","Population economically active","1000 inhab","2007",10834
"Nepal","Population economically active","1000 inhab","2012",12147
"Nepal","Population economically active","1000 inhab","2014",12678
"Nepal","Population economically active in agriculture","1000 inhab","1982",5415
"Nepal","Population economically active in agriculture","1000 inhab","1987",5942
"Nepal","Population economically active in agriculture","1000 inhab","1992",6624
"Nepal","Population economically active in agriculture","1000 inhab","1997",7609
"Nepal","Population economically active in agriculture","1000 inhab","2002",8731
"Nepal","Population economically active in agriculture","1000 inhab","2007",10087
"Nepal","Population economically active in agriculture","1000 inhab","2012",11291
"Nepal","Population economically active in agriculture","1000 inhab","2014",11775
"Nepal","Male population economically active in agriculture","1000 inhab","1982",3463
"Nepal","Male population economically active in agriculture","1000 inhab","1987",3656
"Nepal","Male population economically active in agriculture","1000 inhab","1992",3970
"Nepal","Male population economically active in agriculture","1000 inhab","1997",4434
"Nepal","Male population economically active in agriculture","1000 inhab","2002",4793
"Nepal","Male population economically active in agriculture","1000 inhab","2007",5268
"Nepal","Male population economically active in agriculture","1000 inhab","2012",5692
"Nepal","Male population economically active in agriculture","1000 inhab","2014",5881
"Nepal","Female population economically active in agriculture","1000 inhab","1982",1952
"Nepal","Female population economically active in agriculture","1000 inhab","1987",2286
"Nepal","Female population economically active in agriculture","1000 inhab","1992",2654
"Nepal","Female population economically active in agriculture","1000 inhab","1997",3175
"Nepal","Female population economically active in agriculture","1000 inhab","2002",3938
"Nepal","Female population economically active in agriculture","1000 inhab","2007",4819
"Nepal","Female population economically active in agriculture","1000 inhab","2012",5599
"Nepal","Female population economically active in agriculture","1000 inhab","2014",5894
"Nepal","Gross Domestic Product (GDP)","current US$","1962",574091104
"Nepal","Gross Domestic Product (GDP)","current US$","1967",841974030
"Nepal","Gross Domestic Product (GDP)","current US$","1972",1024098805
"Nepal","Gross Domestic Product (GDP)","current US$","1977",1382400000
"Nepal","Gross Domestic Product (GDP)","current US$","1982",2395425210
"Nepal","Gross Domestic Product (GDP)","current US$","1987",2957252079
"Nepal","Gross Domestic Product (GDP)","current US$","1992",3401211581
"Nepal","Gross Domestic Product (GDP)","current US$","1997",4918691917
"Nepal","Gross Domestic Product (GDP)","current US$","2002",6050875807
"Nepal","Gross Domestic Product (GDP)","current US$","2007",10325618017
"Nepal","Gross Domestic Product (GDP)","current US$","2012",18851513891
"Nepal","Gross Domestic Product (GDP)","current US$","2014",19636186469
"Nepal","GDP per capita","current US$/inhab","1962",55.32
"Nepal","GDP per capita","current US$/inhab","1967",74.46
"Nepal","GDP per capita","current US$/inhab","1972",82.01
"Nepal","GDP per capita","current US$/inhab","1977",99.35
"Nepal","GDP per capita","current US$/inhab","1982",153.6
"Nepal","GDP per capita","current US$/inhab","1987",169.3
"Nepal","GDP per capita","current US$/inhab","1992",172.1
"Nepal","GDP per capita","current US$/inhab","1997",219.6
"Nepal","GDP per capita","current US$/inhab","2002",246.8
"Nepal","GDP per capita","current US$/inhab","2007",396.2
"Nepal","GDP per capita","current US$/inhab","2012",685.5
"Nepal","GDP per capita","current US$/inhab","2014",688.7
"Nepal","Agriculture, value added to GDP","%","1967",67.19
"Nepal","Agriculture, value added to GDP","%","1972",69.45
"Nepal","Agriculture, value added to GDP","%","1977",63.91
"Nepal","Agriculture, value added to GDP","%","1982",61.01
"Nepal","Agriculture, value added to GDP","%","1987",50.72
"Nepal","Agriculture, value added to GDP","%","1992",44.86
"Nepal","Agriculture, value added to GDP","%","1997",41.43
"Nepal","Agriculture, value added to GDP","%","2002",38.59
"Nepal","Agriculture, value added to GDP","%","2007",33.56
"Nepal","Agriculture, value added to GDP","%","2012",36.49
"Nepal","Agriculture, value added to GDP","%","2014",34.35
"Nepal","Human Development Index (HDI) [highest = 1]","","1980",0.2865
"Nepal","Human Development Index (HDI) [highest = 1]","","1990",0.3841
"Nepal","Human Development Index (HDI) [highest = 1]","","2000",0.451
"Nepal","Human Development Index (HDI) [highest = 1]","","2005",0.4769
"Nepal","Human Development Index (HDI) [highest = 1]","","2012",0.54
"Nepal","Human Development Index (HDI) [highest = 1]","","2013",0.5396
"Nepal","Human Development Index (HDI) [highest = 1]","","2014",0.5475
"Nepal","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2000",0.658
"Nepal","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2005",0.63
"Nepal","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2010",0.496
"Nepal","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2013",0.479
"Nepal","Gender Inequality Index (GII) [equality = 0; inequality = 1)","","2014",0.4886
"Nepal","Prevalence of undernourishment (3-year average)","%","1992",22.6
"Nepal","Prevalence of undernourishment (3-year average)","%","1997",24.6
"Nepal","Prevalence of undernourishment (3-year average)","%","2002",22.1
"Nepal","Prevalence of undernourishment (3-year average)","%","2007",17.2
"Nepal","Prevalence of undernourishment (3-year average)","%","2012",12.1
"Nepal","Prevalence of undernourishment (3-year average)","%","2014",13
"Nepal","Number people undernourished (3-year average)","%","1992",4200
"Nepal","Number people undernourished (3-year average)","%","1997",5200
"Nepal","Number people undernourished (3-year average)","%","2002",5200
"Nepal","Number people undernourished (3-year average)","%","2007",4400
"Nepal","Number people undernourished (3-year average)","%","2012",3300
"Nepal","Number people undernourished (3-year average)","%","2014",3600
"Nepal","Long-term average precipitation in depth","mm/yr","1962",1500
"Nepal","Long-term average precipitation in depth","mm/yr","1967",1500
"Nepal","Long-term average precipitation in depth","mm/yr","1972",1500
"Nepal","Long-term average precipitation in depth","mm/yr","1977",1500
"Nepal","Long-term average precipitation in depth","mm/yr","1982",1500
"Nepal","Long-term average precipitation in depth","mm/yr","1987",1500
"Nepal","Long-term average precipitation in depth","mm/yr","1992",1500
"Nepal","Long-term average precipitation in depth","mm/yr","1997",1500
"Nepal","Long-term average precipitation in depth","mm/yr","2002",1500
"Nepal","Long-term average precipitation in depth","mm/yr","2007",1500
"Nepal","Long-term average precipitation in depth","mm/yr","2012",1500
"Nepal","Long-term average precipitation in depth","mm/yr","2014",1500
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1962",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1967",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1972",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1977",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1982",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1987",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1992",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","1997",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","2002",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","2007",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","2012",220.8
"Nepal","Long-term average precipitation in volume","10^9 m3/yr","2014",220.8
"Nepal","National Rainfall Index (NRI)","mm/yr","1967",1630
"Nepal","National Rainfall Index (NRI)","mm/yr","1970",1735
"Nepal","National Rainfall Index (NRI)","mm/yr","1974",1661
"Nepal","National Rainfall Index (NRI)","mm/yr","1980",1659
"Nepal","National Rainfall Index (NRI)","mm/yr","1983",1761
"Nepal","National Rainfall Index (NRI)","mm/yr","1989",1653
"Nepal","National Rainfall Index (NRI)","mm/yr","1995",1576
"Nepal","National Rainfall Index (NRI)","mm/yr","2001",1751
"Nepal","Surface water produced internally","10^9 m3/yr","1962",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","1967",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","1972",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","1977",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","1982",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","1987",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","1992",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","1997",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","2002",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","2007",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","2012",198.2
"Nepal","Surface water produced internally","10^9 m3/yr","2014",198.2
"Nepal","Groundwater produced internally","10^9 m3/yr","1962",20
"Nepal","Groundwater produced internally","10^9 m3/yr","1967",20
"Nepal","Groundwater produced internally","10^9 m3/yr","1972",20
"Nepal","Groundwater produced internally","10^9 m3/yr","1977",20
"Nepal","Groundwater produced internally","10^9 m3/yr","1982",20
"Nepal","Groundwater produced internally","10^9 m3/yr","1987",20
"Nepal","Groundwater produced internally","10^9 m3/yr","1992",20
"Nepal","Groundwater produced internally","10^9 m3/yr","1997",20
"Nepal","Groundwater produced internally","10^9 m3/yr","2002",20
"Nepal","Groundwater produced internally","10^9 m3/yr","2007",20
"Nepal","Groundwater produced internally","10^9 m3/yr","2012",20
"Nepal","Groundwater produced internally","10^9 m3/yr","2014",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1962",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1967",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1972",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1977",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1982",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1987",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1992",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","1997",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","2002",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","2007",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","2012",20
"Nepal","Overlap between surface water and groundwater","10^9 m3/yr","2014",20
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1962",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1967",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1972",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1977",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1982",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1987",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1992",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","1997",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","2002",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","2007",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","2012",198.2
"Nepal","Total internal renewable water resources (IRWR)","10^9 m3/yr","2014",198.2
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1962",19100
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1967",17529
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1972",15871
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1977",14245
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1982",12708
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1987",11344
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1992",10027
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","1997",8850
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","2002",8084
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","2007",7604
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","2012",7207
"Nepal","Total internal renewable water resources per capita","m3/inhab/yr","2014",6951
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1962",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1967",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1972",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1977",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1982",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1987",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1992",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","1997",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","2002",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","2007",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","2012",12
"Nepal","Surface water: entering the country (total)","10^9 m3/yr","2014",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1962",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1967",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1972",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1977",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1982",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1987",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1992",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","1997",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","2002",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","2007",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","2012",12
"Nepal","Surface water: inflow not submitted to treaties","10^9 m3/yr","2014",12
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1962",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1967",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1972",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1977",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1982",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1987",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1992",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","1997",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","2002",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","2007",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","2012",0
"Nepal","Surface water: inflow submitted to treaties","10^9 m3/yr","2014",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1962",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1967",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1972",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1977",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1982",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1987",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1992",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","1997",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","2002",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","2007",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","2012",0
"Nepal","Surface water: inflow secured through treaties","10^9 m3/yr","2014",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1962",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1967",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1972",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1977",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1982",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1987",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1992",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","1997",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","2002",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","2007",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","2012",0
"Nepal","Surface water: total flow of border rivers","10^9 m3/yr","2014",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1962",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1967",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1972",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1977",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1982",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1987",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1992",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","1997",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","2002",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","2007",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","2012",0
"Nepal","Surface water: accounted flow of border rivers","10^9 m3/yr","2014",0
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1962",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1967",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1972",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1977",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1982",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1987",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1992",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","1997",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","2002",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","2007",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","2012",12
"Nepal","Surface water: accounted inflow","10^9 m3/yr","2014",12
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1962",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1967",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1972",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1977",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1982",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1987",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1992",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","1997",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","2002",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","2007",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","2012",210.2
"Nepal","Surface water: leaving the country (total)","10^9 m3/yr","2014",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1962",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1967",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1972",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1977",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1982",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1987",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1992",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","1997",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","2002",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","2007",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","2012",210.2
"Nepal","Surface water: outflow not submitted to treaties","10^9 m3/yr","2014",210.2
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1962",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1967",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1972",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1977",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1982",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1987",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1992",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","1997",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","2002",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","2007",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","2012",0
"Nepal","Surface water: outflow submitted to treaties","10^9 m3/yr","2014",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1962",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1967",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1972",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1977",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1982",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1987",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1992",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","1997",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","2002",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","2007",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","2012",0
"Nepal","Surface water: outflow secured through treaties","10^9 m3/yr","2014",0
"Nepal","Surface water: total external renewable","10^9 m3/yr","1962",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","1967",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","1972",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","1977",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","1982",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","1987",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","1992",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","1997",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","2002",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","2007",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","2012",12
"Nepal","Surface water: total external renewable","10^9 m3/yr","2014",12
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1962",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1967",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1972",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1977",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1982",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1987",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1992",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","1997",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","2002",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","2007",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","2012",0
"Nepal","Groundwater: entering the country (total)","10^9 m3/yr","2014",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1962",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1967",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1972",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1977",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1982",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1987",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1992",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","1997",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","2002",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","2007",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","2012",0
"Nepal","Groundwater: accounted inflow","10^9 m3/yr","2014",0
"Nepal","Water resources: total external renewable","10^9 m3/yr","1962",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","1967",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","1972",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","1977",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","1982",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","1987",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","1992",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","1997",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","2002",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","2007",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","2012",12
"Nepal","Water resources: total external renewable","10^9 m3/yr","2014",12
"Nepal","Total renewable surface water","10^9 m3/yr","1962",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","1967",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","1972",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","1977",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","1982",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","1987",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","1992",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","1997",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","2002",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","2007",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","2012",210.2
"Nepal","Total renewable surface water","10^9 m3/yr","2014",210.2
"Nepal","Total renewable groundwater","10^9 m3/yr","1962",20
"Nepal","Total renewable groundwater","10^9 m3/yr","1967",20
"Nepal","Total renewable groundwater","10^9 m3/yr","1972",20
"Nepal","Total renewable groundwater","10^9 m3/yr","1977",20
